"ticker","source","title","tags","description","url","image_url","published_at","created_at","updated_at"
"BARI11","Suno Notícias","Dividendos de FIIs serão pagos hoje (22/5); veja quem vai receber","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BARI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/dividendos-agenda-22052025/","https://files.sunoresearch.com.br/n/uploads/2025/05/CPTS11-dividendos.jpg","2025-05-23 00:00:00","2025-05-23 00:00:00","2025-05-23 00:00:00"
"BARI11","Suno Notícias","ARCT11,BARI11: 9 FIIs vão pagar dividendos hoje; Confira quais","ARCT11, ARCT11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do ARCT11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/fundo-imobiliario-fiis-arct11-dividendos/","https://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2022-09-22 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","Veja as 5 maiores quedas entre os fundos imobiliários do IFIX em fevereiro","Fundos Imobiliários (FIIs), BARI11, CARE11, Fundos Imobiliários (FIIs), HCTR11","BARI11 e CARE11 estão entre as 5 maiores quedas entre os fundos imobiliários do IFIX em fevereiro. Clique e veja a lista completa!","https://www.suno.com.br/noticias/fundos-imobiliarios-ifix-baixas-fevereiro-2023/","https://files.sunoresearch.com.br/n/uploads/2023/03/tim-trad-BwmOGbS2POw-unsplash-scaled.jpg","2023-03-01 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","Dividendos hoje: 9 FIIs pagam proventos nesta sexta (20)","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BARI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-bari11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/06/FIIs-34.jpg","2024-09-28 00:00:00","2024-09-28 00:00:00","2024-09-28 00:00:00"
"BARI11","Suno Notícias","FIIs hoje (23/2): BARI11, RZAK11 e mais 9 fundos pagam proventos; lista","Fundos Imobiliários (FIIs), BARI11, Fundos Imobiliários (FIIs), RZAK11","11 fundos imobiliários (FIIs) pagam proventos para seus cotistas nesta quinta (23), como o BARI11 e o RZAK11. Clique e saiba mais!","https://www.suno.com.br/noticias/fiis-hoje-23022023-bari11-rzak11-proventos/","https://files.sunoresearch.com.br/n/uploads/2021/04/5bf3085f-buildings-4640671_1280.jpg","2023-02-23 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBFI11","Suno Notícias","BBFI11B fecha entre as maiores altas e IFIX fecha em queda","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), IFIX","O IFIX fechou nesta segunda-feira (17), aos 2.811,10 pontos, apresentando uma queda de  0,53%. Clique aqui e saiba mais sobre o IFIX hoje!","https://www.suno.com.br/noticias/bbfi11b-altas-ifix-fecha-queda/","https://files.sunoresearch.com.br/n/uploads/2021/03/47407d88-new-york-1745089_1280.jpg","2021-05-17 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBFI11","Suno Notícias","BBFI11B fica entre as maiores altas do dia; IFIX fecha em queda","Fundos Imobiliários (FIIs), ARCT11, BTLG11, BVAR11, Fundos Imobiliários (FIIs), IFIX","O IFIX fechou nesta terça-feira (16), aos 2.822,95 pontos, apresentando queda de 0,28%. Clique aqui e saiba mais sobre o IFIX hoje!","https://www.suno.com.br/noticias/ifix-fecha-queda-16032021/","https://files.sunoresearch.com.br/n/uploads/2021/02/30169c1a-ifix-1024x576.png","2021-03-16 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBFI11","Suno Notícias","IFIX fecha em leve queda; BBFI11B fica entre as maiores altas","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), IFIX","O IFIX fechou com uma leve queda de 0,068% nesta quarta-feira (21), a 2.837,73 pontos. Clique aqui e saiba mais sobre o IFIX hoje!","https://www.suno.com.br/noticias/bbfi11b-altas-ifix-fecha-queda-2/","https://files.sunoresearch.com.br/n/uploads/2021/04/3a1bfbf3-frankfurt-1804481_1280.jpg","2021-07-21 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBFI11","Suno Notícias","FII BBFI11B pagará R$ 32,0452 para seus 8.930 cotistas; alta de 40%","Fundos Imobiliários (FIIs), BBFI11B, Fundos Imobiliários (FIIs)","Veja os detalhes do pagamento de rendimentos do FII BB Progressivo (BBFI11B) em abril","https://www.suno.com.br/noticias/fii-bbfi11b-rendimento-dividendos-abril-2022/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2022-04-06 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BBFI11","Suno Notícias","IFIX fecha em queda; BBFI11B e XPLG11 ficam entre maiores baixas","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), IFIX","O IFIX encerrou a sessão desta terça-feira (27) em queda de 0,28%, a 2.817,51 pontos. Clique aqui e saiba mais sobre o IFIX hoje!","https://www.suno.com.br/noticias/ifix-fecha-em-queda-bbfi11b-xplg11-baixas/","https://files.sunoresearch.com.br/n/uploads/2021/04/3a1bfbf3-frankfurt-1804481_1280.jpg","2021-07-27 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
