"ticker","revenue_due_0_3m_pct","revenue_due_3_6m_pct","revenue_due_6_9m_pct","revenue_due_9_12m_pct","revenue_due_12_15m_pct","revenue_due_15_18m_pct","revenue_due_18_21m_pct","revenue_due_21_24m_pct","revenue_due_24_27m_pct","revenue_due_27_30m_pct","revenue_due_30_33m_pct","revenue_due_33_36m_pct","revenue_due_over_36m_pct","revenue_due_undetermined_pct","revenue_igpm_pct","revenue_inpc_pct","revenue_ipca_pct","revenue_incc_pct","created_at","updated_at"
"AIEC11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-09-21 00:00:00"
"RBRI11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"AFHI11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RBRK11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"RBRL11","0.0559","0.0567","0.0000","0.2742","0.1177","0.0000","0.0618","0.0000","0.0000","0.0000","0.0301","0.0000","0.4031","0.0000","0.1468","0.0000","0.8531","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RBRP11","0.0000","0.0000","0.0000","0.0197","0.0000","0.1182","0.0000","0.0000","0.0000","0.0062","0.0000","0.0000","0.8557","0.0000","0.1532","0.0000","0.8467","0.0000","2024-05-22 00:00:00","2025-09-21 00:00:00"
"RBRR11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RBRS11","0","0","0","1.0000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RBRX11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RBRY11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RBTS11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RBVA11","0.0171","0.0056","0.0000","0.0000","0.0000","0.0000","0.0051","0.0291","0.0000","0.0819","0.0000","0.0000","0.7586","0.1022","0.4017","0.0026","0.5956","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"RCFA11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RCFF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RCRB11","0.0000","0.0000","0.0000","0.0152","0.0000","0.1116","0.1598","0.0000","0.1065","0.0148","0.0807","0.0885","0.4225","0.0000","0.3729","0.0512","0.5758","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"RDLI11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"RECD11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"RECM11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"RECR11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RECT11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"REIT11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RELG11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RENV11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"RFOF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RINV11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RMAI11","0.0000","0.0126","0.0000","0.0574","0.0857","0.0000","0.0187","0.0294","0.0211","0.0636","0.1731","0.0783","0.4442","0.0121","0.0821","0","0.9138","0","2024-05-22 00:00:00","2025-10-12 00:00:00"
"RNGO11","0.0003","0.2477","0.0521","0.0727","0.0280","0.0418","0.0000","0.0347","0.0757","0.0563","0.0060","0.0000","0.3391","0.0449","0.0911","0","0.8994","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"ROOF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RPRI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RRCI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RSPD11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RVBI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RZAK11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RZAT11","0.0000","0.0000","0.0000","0.0000","0.0000","0.3766","0.0000","0.0000","0.0000","0.0000","0.1227","0.0000","0.5005","0.0000","0.0000","0.0000","1.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RZLC11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"RZTR11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"RZZR11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.6989","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"RZZV11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","1.0000","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"SADI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SAIC11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"SAPI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SARE11","0","0.0677","0","0","0","0","0","0","0","0","0","0","0.9323","0","0.0677","0","0.9323","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SCPF11","0.0420","0.0122","0.0000","0.0000","0.0067","0.0306","0.0261","0.0000","0.0337","0.0000","0.0363","0.0000","0.4022","0.4098","1.0000","0","0","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"SEED11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SEQR11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0.1436","0","0.8563","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SHDP11","0.0019","0.0830","0.0011","0.0068","0.0189","0.0302","0.0219","0.0108","0.0487","0.0388","0.0302","0.0099","0.6935","0.0037","0.1364","0.0111","0.8523","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"SHOP11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-06-10 00:00:00","2025-10-19 00:00:00"
"SHPH11","0.0422","0.0581","0.0328","0.0195","0.0403","0.0191","0.0573","0.0315","0.0470","0.0169","0.0399","0.0488","0.3245","0.2221","0.9935","0","0","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"SHPP11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"SJAU11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SMRE11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-29 00:00:00","2025-10-05 00:00:00"
"SNCI11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SNEL11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SNFF11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SNLG11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SNME11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SOFF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"SPDE11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"SPG211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"SPGM11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"SPMO11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SPTW11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","1.0000","0","0","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"SPXS11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"SRVD11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"STRX11","0","0","0.0500","0","0","0","0","0","0","0","0","0","0.5000","0.4500","0.4000","0.0100","0.0900","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"TCIN11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"TELM11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"TEPP11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-10-19 00:00:00"
"TGAR11","1.0000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"TJKB11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0.0408","0","0.9591","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"TMPS11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"TOPP11","0.0129","0.0221","0.0833","0.0000","0.0933","0.0580","0.0107","0.0298","0.0000","0.0254","0.0221","0.0000","0.6419","0.0000","0.6320","0.0000","0.3679","0.0000","2024-11-21 00:00:00","2025-09-21 00:00:00"
"TORD11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"TRBL11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0399","0.1550","0.0000","0.0000","0.0000","0.0000","0.8018","0.0031","0.5161","0","0.4838","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"TRNT11","0.0692","0.0213","0.0000","0.0000","0.0276","0.0967","0.1709","0.0534","0.0348","0.0402","0.0518","0.0396","0.3939","0.0000","0.1917","0.0090","0.7418","0.0000","2024-05-22 00:00:00","2025-09-21 00:00:00"
"TRXB11","0","0","0","0","0","0","0","0","0","0","0","0","0.0000","0","0","0","0.0000","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"TRXF11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-09-21 00:00:00"
"TRXY11","0","0","0","0","0","0","0","0","0","0","0","0","0.0000","0","0","0","0.0000","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"TSNC11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"TVRI11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"URHF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"URPR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VCJR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VCRI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VCRR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VERE11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"VGHF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VGII11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"VGIP11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VGIR11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VGRI11","0","0.1027","0","0","0","0","0","0.2363","0.0717","0","0","0","0.5891","0","0.2425","0","0.7574","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VILG11","0.0031","0.0049","0.0305","0.0299","0.0119","0.0320","0.0220","0.0065","0.0638","0.1343","0.0790","0.0643","0.5172","0.0000","0.1964","0.0000","0.8035","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VINO11","0.0634","0.1305","0.0147","0.0000","0.0000","0.0000","0.0000","0.0074","0.0000","0.0000","0.0687","0.0000","0.7054","0.0000","0.1453","0.0000","0.8546","0.0000","2024-05-22 00:00:00","2025-09-21 00:00:00"
"VISC11","0.0384","0.0247","0.0220","0.0414","0.0234","0.0283","0.0290","0.0377","0.0306","0.0289","0.0235","0.0668","0.4021","0.2025","0.6108","0.0082","0.0182","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"VIUR11","0.0060","0.0049","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0088","0.0000","0.0000","0.0000","0.9801","0.0000","0.0183","0.0000","0.9728","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VJFD11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"VOTS11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VPPR11","0","0","0","0","0.1308","0","0","0.0435","0","0","0","0","0.0649","0.7608","0","0","0.6876","0.3124","2025-07-02 00:00:00","2025-11-07 00:00:00"
"VPSI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"VRTA11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VRTM11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2024-05-29 00:00:00","2025-11-07 00:00:00"
"VSHO11","0.0002","0.0062","0.0630","0.0675","0.0306","0.0247","0.0416","0.0125","0.0316","0.0643","0.0469","0.0024","0.5619","0.0458","0.2644","0","0.0835","0","2024-05-22 00:00:00","2025-10-05 00:00:00"
"VSLH11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VTLT11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VTPL11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2025-07-02 00:00:00","2025-11-07 00:00:00"
"VVCO11","0.0000","0.0000","0.0000","0.0000","0.0000","0.1575","0.0329","0.0000","0.0000","0.0000","0.0000","0.0000","0.8095","0.0000","0.1575","0.0000","0.8424","0.0000","2024-05-22 00:00:00","2025-09-21 00:00:00"
"VVCR11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VVMR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"VVPR11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","1.0000","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VVRI11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1254","0.0000","0.0000","0.8745","0.0000","0.1254","0.0000","0.8745","0.0000","2024-05-22 00:00:00","2025-11-07 00:00:00"
"VXXV11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"WHGR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"WPLZ11","0.0129","0.0122","0.0107","0.0212","0.0192","0.0032","0.0523","0.0699","0.0215","0.0117","0.0655","0.0129","0.4291","0.2568","0.8795","0.0000","0.0743","0.0000","2024-05-22 00:00:00","2025-09-21 00:00:00"
"WSEC11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"WTSP11","0.0378","0.0160","0.0566","0.0462","0.0923","0.0467","0.0128","0.0762","0.0066","0.0341","0.0102","0.0282","0.3351","0.2005","0","0","0","0","2024-06-10 00:00:00","2025-11-07 00:00:00"
"XPCI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"XPCM11","0","0","0","0","0","0","0","0","1.0000","0","0","0","0","0","0","0","1.0000","0","2024-05-22 00:00:00","2025-09-21 00:00:00"
"XPIN11","0.0198","0.0074","0.0269","0.0084","0.0000","0.0392","0.0081","0.0000","0.0097","0.0111","0.0645","0.0047","0.7998","0","0.4127","0","0.5872","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"XPLG11","0","0","0","0","0.1400","0","0","0","0.2000","0","0","0.0300","0.6300","0","0.1900","0","0.8100","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"XPML11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-10-26 00:00:00"
"XPSF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"YEES11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-07 00:00:00"
"YUFI11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","1.0000","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"ZAGH11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","1.0000","0.0000","2024-06-10 00:00:00","2025-09-28 00:00:00"
"ZAVC11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-06-10 00:00:00","2025-11-07 00:00:00"
"ZAVI11","0.0355","0.0000","0.0000","0.0083","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1714","0.0073","0.7773","0.0000","0.0355","0","0.9644","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
"ZIFI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-07 00:00:00"
