"ticker","ref_month","dividends_sum","price_ref","dy_monthly"
"BIME11","2025-06-01","0.09","7.10","0.01267605633802816901"
"BIME11","2025-07-01","0.09","6.99","0.01287553648068669528"
"BIME11","2025-08-01","0.09","7.05","0.01276595744680851064"
"BIME11","2025-09-01","0.08","7.01","0.01141226818830242511"
"BIME11","2025-10-01","0.07","6.80","0.01029411764705882353"
"BIME11","2025-11-01","0.07","6.11","0.01145662847790507365"
"BIPD11","2025-07-01","21.19","1000.00","0.02119000000000000000"
"BIPD11","2025-08-01","27.17",NULL,NULL
"BLCA11","2022-01-01","0.53","100.00","0.00530000000000000000"
"BLCA11","2022-02-01","0.53","99.99","0.00530053005300530053"
"BLCA11","2022-03-01","0.51","97.99","0.00520461271558322278"
"BLCA11","2022-04-01","0.51","99.99","0.00510051005100510051"
"BLCA11","2022-05-01","0.51","97.50","0.00523076923076923077"
"BLCA11","2022-06-01","0.51","95.00","0.00536842105263157895"
"BLCA11","2022-07-01","0.51","91.49","0.00557437971362990491"
"BLCA11","2022-08-01","0.51","91.49","0.00557437971362990491"
"BLCA11","2022-09-01","0.56","90.00","0.00622222222222222222"
"BLCA11","2022-10-01","0.55","89.90","0.00611790878754171301"
"BLCA11","2022-11-01","0.56","89.90","0.00622914349276974416"
"BLCA11","2022-12-01","0.56","100.00","0.00560000000000000000"
"BLCA11","2023-01-01","0.56","90.00","0.00622222222222222222"
"BLCA11","2023-02-01","0.57","115.00","0.00495652173913043478"
"BLCA11","2023-03-01","0.58","110.00","0.00527272727272727273"
"BLCA11","2023-04-01","0.57","110.00","0.00518181818181818182"
"BLCA11","2023-05-01","0.57","138.74","0.00410840420931238287"
"BLCA11","2023-06-01","0.57","137.00","0.00416058394160583942"
"BLCA11","2023-07-01","0.57","132.00","0.00431818181818181818"
"BLCA11","2023-08-01","0.57","129.00","0.00441860465116279070"
"BLCA11","2023-09-01","0.57","140.00","0.00407142857142857143"
"BLCA11","2023-10-01","0.57","120.00","0.00475000000000000000"
"BLCA11","2023-11-01","0.56","125.00","0.00448000000000000000"
"BLCA11","2023-12-01","13.07","133.01","0.09826328847455078566"
"BLCA11","2024-02-01","0.49","109.87","0.00445981614635478293"
"BLCA11","2024-03-01","5.19","113.26","0.04582376832067808582"
"BLCA11","2024-04-01","0.50","107.80","0.00463821892393320965"
"BLCA11","2024-05-01","0.50","107.33","0.00465852976800521755"
"BLCA11","2024-06-01","0.50","100.00","0.00500000000000000000"
"BLCA11","2024-07-01","0.50","100.00","0.00500000000000000000"
"BLCA11","2024-08-01","0.55","100.15","0.00549176235646530205"
"BLCA11","2024-09-01","0.50","99.60","0.00502008032128514056"
"BLCA11","2024-10-01","0.50","98.94","0.00505356781888012937"
"BLCA11","2024-11-01","0.50","97.00","0.00515463917525773196"
"BLCA11","2024-12-01","0.50","115.95","0.00431220353600689953"
"BLCA11","2025-01-01","0.50","91.95","0.00543773790103317020"
"BLCA11","2025-02-01","0.50","90.49","0.00552547242789258482"
"BLCA11","2025-03-01","0.50","90.01","0.00555493834018442395"
"BLCA11","2025-04-01","0.50","95.46","0.00523779593547035408"
"BLCA11","2025-05-01","0.50","89.15","0.00560852495793606282"
"BLCA11","2025-06-01","0.50","96.76","0.00516742455560148822"
"BLCA11","2025-07-01","0.50","94.54","0.00528876665961497779"
"BLCA11","2025-08-01","0.85","91.49","0.00929063285604984151"
"BLCA11","2025-09-01","0.50","94.12","0.00531236719082022949"
"BLCA11","2025-10-01","0.50","91.66","0.00545494217761291730"
"BLCA11","2025-11-01","0.50","89.11","0.00561104253170239030"
"BLMG11","2021-10-01","0.90","96.64","0.00931291390728476821"
"BLMG11","2021-11-01","0.90","92.08","0.00977410947002606429"
"BLMG11","2021-12-01","0.90","93.60","0.00961538461538461538"
"BLMG11","2022-01-01","0.90","92.60","0.00971922246220302376"
"BLMG11","2022-02-01","0.80","91.56","0.00873743993010048056"
"BLMG11","2022-03-01","0.80","81.90","0.00976800976800976801"
"BLMG11","2022-04-01","0.80","86.94","0.00920174833218311479"
"BLMG11","2022-05-01","0.80","83.77","0.00954995821893279217"
"BLMG11","2022-06-01","0.80","79.00","0.01012658227848101266"
"BLMG11","2022-07-01","0.80","75.99","0.01052770101329122253"
"BLMG11","2022-08-01","0.80","83.00","0.00963855421686746988"
"BLMG11","2022-09-01","0.80","86.73","0.00922402859448864291"
"BLMG11","2022-10-01","0.80","86.61","0.00923680868260016164"
"BLMG11","2022-11-01","0.80","73.80","0.01084010840108401084"
"BLMG11","2022-12-01","0.80","74.51","0.01073681385048986713"
"BLMG11","2023-01-01","0.80","73.02","0.01095590249246781704"
"BLMG11","2023-02-01","0.79","67.48","0.01170717249555423829"
"BLMG11","2023-03-01","0.78","60.13","0.01297189422917013138"
"BLMG11","2023-04-01","0.76","63.11","0.01204246553636507685"
"BLMG11","2023-05-01","0.74","67.93","0.01089356690711026056"
"BLMG11","2023-06-01","0.72","68.48","0.01051401869158878505"
"BLMG11","2023-07-01","0.71","68.55","0.01035740335521517141"
"BLMG11","2023-08-01","0.70","61.77","0.01133236198802007447"
"BLMG11","2023-09-01","0.70","57.72","0.01212751212751212751"
"BLMG11","2023-10-01","0.68","54.75","0.01242009132420091324"
"BLMG11","2023-11-01","0.66","50.37","0.01310303752233472305"
"BLMG11","2023-12-01","0.30","40.80","0.00735294117647058824"
"BLMG11","2024-01-01","0.44","39.50","0.01113924050632911392"
"BLMG11","2024-02-01","1.81","39.64","0.04566094853683148335"
"BLMG11","2024-03-01","0.44","39.17","0.01123308654582588716"
"BLMG11","2024-04-01","0.44","38.66","0.01138127263321262287"
"BLMG11","2024-05-01","0.45","38.58","0.01166407465007776050"
"BLMG11","2024-06-01","0.45","39.16","0.01149131767109295199"
"BLMG11","2024-07-01","0.45","38.10","0.01181102362204724409"
"BLMG11","2024-08-01","0.50","42.34","0.01180916391119508739"
"BLMG11","2024-09-01","0.50","39.07","0.01279754287176862042"
"BLMG11","2024-10-01","0.50","33.20","0.01506024096385542169"
"BLMG11","2024-11-01","0.50","32.40","0.01543209876543209877"
"BLMG11","2025-01-01","0.90","29.52","0.03048780487804878049"
"BLMG11","2025-02-01","0.35","28.30","0.01236749116607773852"
"BLMG11","2025-03-01","0.35","32.00","0.01093750000000000000"
"BLMG11","2025-04-01","0.35","33.39","0.01048218029350104822"
"BLMG11","2025-05-01","0.35","38.25","0.00915032679738562092"
"BLMG11","2025-06-01","0.35","38.00","0.00921052631578947368"
"BLMG11","2025-07-01","0.35","33.36","0.01049160671462829736"
"BLMG11","2025-08-01","0.36","32.00","0.01125000000000000000"
"BLMG11","2025-09-01","0.36","33.17","0.01085318058486584263"
"BLMG11","2025-10-01","0.36","32.33","0.01113516857407980204"
"BLMG11","2025-11-01","0.36","32.62","0.01103617412630288167"
"BLMO11","2022-02-01","17.51","25998.98","0.00067348795991227348"
"BLMO11","2022-03-01","5.17","25993.81","0.00019889350580003470"
"BLMO11","2022-04-01","17.51","24900.00","0.00070321285140562249"
"BLMO11","2022-05-01","17.51","24799.98","0.00070604895649109394"
"BLMO11","2022-06-01","14.13","24785.85","0.00057008333383765334"
"BLMO11","2022-07-01","10.27","24999.00","0.00041081643265730629"
"BLMO11","2022-08-01","37.45","23998.00","0.00156054671222601883"
"BLMO11","2022-09-01","37.45","22000.00","0.00170227272727272727"
"BLMO11","2022-10-01","32.67","20000.00","0.00163350000000000000"
"BLMO11","2022-11-01","26.02",NULL,NULL
"BLMO11","2022-12-01","26.02",NULL,NULL
"BLMO11","2023-01-01","36.21",NULL,NULL
"BLMO11","2023-02-01","38.00","21000.00","0.00180952380952380952"
"BLMO11","2023-03-01","50.00","20999.00","0.00238106576503643031"
"BLMO11","2023-04-01","50.00",NULL,NULL
"BLMO11","2023-05-01","70.00",NULL,NULL
"BLMO11","2023-06-01","90.00",NULL,NULL
"BLMO11","2023-07-01","151.00",NULL,NULL
"BLMO11","2023-08-01","100.00","19000.00","0.00526315789473684211"
"BLMO11","2023-09-01","102.00","18000.00","0.00566666666666666667"
"BLMO11","2023-10-01","102.00",NULL,NULL
"BLMO11","2023-11-01","108.00","17000.00","0.00635294117647058824"
"BLMO11","2023-12-01","108.00","70.00","1.5428571428571429"
"BLMO11","2024-01-01","0.43","90.89","0.00473099350863681373"
"BLMO11","2024-02-01","0.44","89.98","0.00488997555012224939"
"BLMO11","2024-03-01","0.44","87.00","0.00505747126436781609"
"BLMO11","2024-04-01","0.44","89.55","0.00491345616973757677"
"BLMO11","2024-05-01","0.44","88.00","0.00500000000000000000"
"BLMO11","2024-06-01","0.44","85.97","0.00511806444108409910"
"BLMO11","2024-07-01","0.45","79.00","0.00569620253164556962"
"BLMO11","2024-08-01","0.45","77.99","0.00576997050903962046"
"BLMO11","2024-09-01","0.45","73.75","0.00610169491525423729"
"BLMO11","2024-10-01","0.45","72.95","0.00616860863605209047"
"BLMO11","2024-11-01","0.45","72.99","0.00616522811344019729"
"BLMO11","2024-12-01","0.45","74.48","0.00604189044038668099"
"BLMO11","2025-01-01","0.45","79.80","0.00563909774436090226"
"BLMO11","2025-02-01","0.46","76.97","0.00597635442380148110"
"BLMO11","2025-03-01","0.46","77.80","0.00591259640102827763"
"BLMO11","2025-04-01","0.46","79.99","0.00575071883985498187"
"BLMO11","2025-05-01","0.58","80.00","0.00725000000000000000"
