"ticker","dy_monthly_pct","dy_pct","sum_anual_dy_amt","last_dividend_amt","last_payment_date","market_cap_value","enterprise_value","price_book_ratio","equity_per_share","revenue_per_share","dividend_payout_pct","growth_rate","cap_rate","leverage_ratio","equity_value","variation_month_ratio","variation_year_ratio","equity_month_ratio","dividend_reserve_amt","admin_fee_due_amt","perf_fee_due_amt","total_cash_amt","expected_revenue_amt","liabilities_total_amt","created_at","updated_at"
"RBRX11","1.15","13.07","1.03","0.09","2025-11-25 00:00:00","1148881271.00","1137960189.49","4.0220","1.952","0.034","0.00","1.112","0.000","0.0016","285630232.00","0.0048","0.1300","-0.0051","10699.00","258810.96","0.00","8436763.77","5010210.90","442768.26","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBRY11","1.31","13.97","13.35","1.25","2025-11-18 00:00:00","1219488396.00","1196944036.64","0.9720","98.257","0.000","0.00","1.900","0.000","0.0010","1254687847.00","0.0000","0.0240","0.0000","64050.00","1286386.00","0.00","24625561.52","556.56","1315031.16","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBTS11","12.80","2.18","6.79","39.81","2025-11-28 00:00:00","17581536.00","17265566.21","0.8210","378.920","100.000","0.00","-28.398","0.000","0.0018","21418467.00","-0.0019","-0.0753","-0.0019","129.00","0.00","0.00","355036.68","15144606.75","39066.89","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBVA11","0.91","60.37","5.94","0.09","2025-11-14 00:00:00","1536447612.00","1743026059.32","0.9290","10.587","0.399","0.00","-1.459","0.000","0.1483","1653037012.00","0.0092","0.0674","0.0007","87506.00","800413.20","0.00","16786815.46","62226848.08","245225289.78","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RCFA11",NULL,NULL,"0.00","0.00",NULL,"525533.00","2087073.00","0.0480","18.751","0.000","0.00","-3.873","0.000","0.1427","10948927.00","-0.0030","-0.0308","-0.0030","279.00","14168.87","0.00","1190.48","0.00","1562730.48","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RCFF11","3.78","29.63","27.85","3.55","2025-07-18 00:00:00","30380800.00","29260872.62","0.9180","102.430","0.080","0.00","-16.454","0.000","0.0036","33105533.00","0.0077","0.0662","0.0077","130.00","24246.57","0","1238148.40","25733.73","118221.02","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RCRB11","0.74","7.57","9.59","0.94","2025-11-14 00:00:00","467832498.00","564028464.41","0.6440","196.795","3.170","0.00","-3.768","0.000","0.1353","726311878.00","0.0068","0.0193","0.0021","25061.00","255730.85","0.00","2901300.04","11699417.40","98248406.45","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RDLI11",NULL,NULL,"0.00","0.00",NULL,"215078175.00","204995761.79","1.2340","93.184","0.290","0.00","12.851","0.000","0.0019","174276272.00","-0.0030","-0.0317","-0.0015","232.00","269177.51","0.00","4799953.14","542494.35","328274.93","2025-07-02 00:00:00","2025-11-22 00:00:00"
"RECD11","1.07","15.86","1.33","0.09","2025-11-14 00:00:00","45811710.00","37903858.82","1.0310","8.149","0.327","0.00","0.000","0.000","0.0102","44441367.00","0.0094","-0.0670","0.0004","324.00","39860.09","0","6559220.52","1781981.94","451115.34","2025-07-02 00:00:00","2025-11-22 00:00:00"
"RECM11","1.33","14.78","1.33","0.12","2025-11-14 00:00:00","75604653.00","60057138.90","0.9330","9.651","0.057","0.00","0.000","0.000","0.0154","81076270.00","0.0135","0.1101","0.0011","750.00","15000.00","94626.91","14277798.40","475908.15","1250439.30","2025-07-02 00:00:00","2025-11-22 00:00:00"
"RECR11","1.05","15.50","11.83","0.80","2025-11-14 00:00:00","2017497895.00","2024508899.94","0.8590","88.843","0.001","0.00","-4.608","0.000","0.0214","2349157296.00","0.0061","0.0897","-0.0021","173348.00","372885.92","0","34271771.97","38523.57","50272937.91","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RECT11","1.28","12.66","4.44","0.45","2025-11-14 00:00:00","299534865.00","479071474.54","0.3850","90.981","4.371","0.00","-1.362","0.000","0.2345","777292434.00","0.0015","0.0341","-0.0025","51482.00","115887.72","0","1948028.61","37342788.81","182253553.15","2024-05-22 00:00:00","2025-11-22 00:00:00"
"REIT11","3.54","8.13","6.67","2.91","2025-07-14 00:00:00","2158491.00","1960926.24","0.2670","307.537","0.105","0.00","7.604","0.000","0.0104","8085445.00","-0.0099","0.0598","-0.0099","62.00","14519.72","0.00","281862.01","2773.37","84297.25","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RELG11","1.29","14.49","8.95","0.80","2025-11-14 00:00:00","82449240.00","83392371.87","0.7300","84.632","0.111","0.00","-32.589","0.000","0.0374","112946200.00","0.0202","-0.3041","0.0107","4111.00","124562.79","0","4110670.28","147951.39","4226373.15","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RENV11","1.43","5.84","0.33","0.08","2025-11-14 00:00:00","5729511.00","5449475.81","0.3910","14.288","0.001","0.00","45.827","0.000","0.0008","14670497.00","0.0065","0.0100","0.0019","532.00","9000.00","0.00","292035.19","1219.17","12000.00","2025-07-02 00:00:00","2025-11-22 00:00:00"
"RFOF11","1.01","12.22","7.88","0.65","2025-11-14 00:00:00","49477244.00","48079707.70","0.6630","97.213","0.520","0.00","-29.242","0.000","0.0479","74582522.00","0.0049","0.1369","-0.0079","3284.00","55524.75","567703.68","4967532.12","398762.09","3569995.82","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RINV11","1.02","13.32","13.70","1.05","2025-11-21 00:00:00","337365457.00","339696908.14","1.0140","101.456","2.102","0.00","67.462","0.000","0.0223","332727047.00","0.0265","0.1975","0.0158","3921.00","311136.17","96632.97","5287702.60","6893322.02","7422381.74","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RMAI11","0.88","10.75","5.48","0.45","2025-11-11 00:00:00","124609362.00","124283766.84","0.3690","138.011","10.198","0.00","38.073","0.000","0.0221","337271274.00","0.0003","0.0318","0.0003","1060.00","292386.56","0.00","7815062.94","24921129.11","7465029.78","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RNGO11","0.58","8.38","4.22","0.29","2025-11-14 00:00:00","134843640.00","133011256.50","0.6010","83.881","0.577","0.00","1.052","0.000","0.0045","224466614.00","0.0017","0.0422","-0.0016","7250.00","65683.21","0.00","2657809.69","1545173.72","1012746.19","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ROOF11","5.01","0.00","0.00","19.36","2025-11-21 00:00:00","30087036.00","29478809.18","1.0320","374.460","5.280","0.00","-25.555","0.000","0.1257","29157366.00","-0.0015","-0.0148","-0.0015","81.00","19688.55","0.00","4274500.85","411157.34","3666274.03","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RPRI11","1.06","14.59","12.40","0.90","2025-11-13 00:00:00","295096880.00","293563340.89","0.8650","98.266","0.003","0.00","-0.387","0.000","0.0199","341151603.00","0.0193","0.1293","0.0011","4332.00","503805.73","0","7611914.07","10064.05","6772720.96","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RRCI11","1.12","12.28","9.35","0.85","2025-10-14 00:00:00","36685796.00","33791353.73","0.8450","90.085","0.007","0.00","0.456","0.000","0.0012","43398957.00","0.0103","0.1054","0.0103","1532.00","30892.58","0","3412894.04","3442.17","51147.77","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RSPD11","3.13","15.66","140.94","28.19","2025-11-14 00:00:00","134109900.00","140940013.86","0.9730","924.598","100.000","0.00","-17.471","0.000","0.1510","137775223.00","-0.0010","0.0767","-0.0163","139.00","0.00","0.00","13975784.91","55440221.48","20805898.77","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RVBI11","1.17","14.27","8.55","0.70","2025-10-15 00:00:00","0.00","561880708.41","0.0000","0.000","0.000","0.00","-7.117","0.000","0.7648","763211248.00","0.0052","0.0891","-0.0041","55894.00","526156.58","0","21835246.76","432251.17","583715955.17","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RZAK11","1.35","17.64","14.37","1.10","2025-11-24 00:00:00","717666470.00","681348651.57","0.9320","87.429","0.009","0.00","-1.147","0.000","0.0012","770066299.00","0.0134","0.1460","0.0015","45016.00","747631.79","10004.89","34263314.39","76352.71","940176.96","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RZAT11","0.98","14.35","12.48","0.85","2025-11-24 00:00:00","368406304.00","408187436.36","0.8600","101.114","0.886","0.00","-0.017","0.000","0.0938","428220321.00","0.0008","0.1145","-0.0058","35090.00","334776.21","1246662.62","3449341.58","3753020.82","40181243.94","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RZLC11","1.36","31.04","312.98","13.70","2025-11-12 00:00:00","50422000.00","49261141.33","1.0200","988.281","0.215","0.00","-2.458","0.000","0.0018","49414055.00","-0.0053","0.1288","-0.0186","100.00","36044.38","0.00","1220372.26","10745.40","90513.59","2025-07-02 00:00:00","2025-11-22 00:00:00"
"RZTR11","1.06","13.25","12.55","1.00","2025-11-07 00:00:00","1786200470.00","2440774065.19","0.9680","97.891","3.809","0.00","-1.080","0.000","0.4203","1845422103.00","0.0087","0.1115","-0.0016","146683.00","1980001.00","0.00","106853304.05","71809040.33","775565689.24","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RZZR11","0.85","10.00","14.19","1.21","2025-11-19 00:00:00","695215314.00","697599266.35","0.7440","190.888","1.504","0.00","19.550","0.000","0.0124","934827452.00","0.0058","0.1392","-0.0003","489.00","194755.72","0.00","9202380.28","7367057.40","11635305.63","2025-07-02 00:00:00","2025-11-22 00:00:00"
"RZZV11","0.66","6.28","69.07","7.22","2025-11-21 00:00:00","103712400.00","122597772.30","0.0000","0.000","17.870","0.00","143.250","0.000","0.0000","0.00","-0.0028","0.6095","-0.0068","131.00","26869.62","0.00","1538395.35","1684900.47","20423767.65","2025-07-02 00:00:00","2025-11-22 00:00:00"
"SADI11","1.28","14.29","1.23","0.11","2025-11-14 00:00:00","133496561.00","130154429.83","0.8930","9.657","0.006","0.00","1.392","0.000","0.0127","149551847.00","0.0128","0.1229","0.0009","10994.00","122296.87","0.00","5245569.43","93306.66","1903438.26","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SAIC11",NULL,NULL,"0.00","0.00",NULL,"48671413.00","50560606.50","0.0000","0.000","0.039","0.00","0.918","0.000","0.0000","0.00","-0.0010","-0.0232","-0.0010","45.00","1995701.87","0.00","277548.27","56170.73","2166741.77","2025-07-02 00:00:00","2025-11-22 00:00:00"
"SAPI11","1.25","14.60","1.29","0.11","2025-11-14 00:00:00","136307297.00","134390491.33","0.8890","9.934","0.003","0.00","0.850","0.000","0.0125","153354428.00","0.0122","0.1340","0.0007","3368.00","124487.09","0.00","4300192.17","51913.03","1920281.50","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SARE11","0.63","4.06","0.19","0.03","2025-07-14 00:00:00","438630628.00","419137815.29","0.6100","7.781","0.003","0.00","-42.353","0.000","0.0015","718503619.00","-0.3586","-0.3410","-0.3586","26587.00","500816.84","0.00","20541441.53","271278.76","1048628.82","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SCPF11","1.99","0.00","0.00","0.05","2024-02-16 00:00:00","10542000.00","12201105.31","0.2360","10.644","0.334","0.00","-10.187","0.000","0.0317","44706461.00","-0.0004","0.0028","-0.0004","4331.00","18292.61","0.00","306141.50","1403098.91","1419246.81","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SEED11","1.10","14.29","14.29","1.10","2025-11-14 00:00:00","164000000.00","164035253.35","1.1420","87.592","0.004","0.00","-2.340","0.000","0.0058","143650165.00","0.0324","0.1894","0.0268","131.00","25466.99","0","798580.52","6352.64","833833.87","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SEQR11","1.15","13.88","6.99","0.58","2025-11-14 00:00:00","83884400.00","87370605.77","0.5430","92.809","1.389","0.00","0.345","0.000","0.0368","154591422.00","0.0063","0.0478","0.0001","4628.00","32331.79","0.00","2678620.23","2313951.30","5681774.00","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SHDP11","0.00","0.00","96.89","8.23","2025-11-19 00:00:00","0.00","35398130.29","0.0000","0.000","91.702","0.00","-1.000","0.000","0.0000","0.00","0.0103","0.0689","0.0053","2.00","160547.85","0.00","15839127.21","81443913.03","51237257.50","2025-07-02 00:00:00","2025-11-22 00:00:00"
"SHOP11",NULL,NULL,"0.00","0.00",NULL,"70720556.00","76112893.22","0.9450","33.210","1.836","0.00","26.284","0.000","0.0190","74796210.00","-0.0022","-0.1026","-0.0022","89.00","52172.19","0.00","418062.52","4134219.98","1418518.74","2024-06-10 00:00:00","2025-11-22 00:00:00"
"SHPH11","0.51","9.40","82.77","4.50","2025-11-14 00:00:00","536186565.00","545366145.64","0.8710","1010.883","9.595","0.00","9.513","0.000","0.0060","615576907.00","0.0048","0.0682","0.0003","2089.00","93872.20","0.00","6386185.37","5842910.61","3697331.01","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SHPP11","0.46","4.12","0.45","0.05","2025-11-19 00:00:00","475893000.00","535600419.59","1.0660","10.219","0.001","0.00","0.000","0.000","0.2757","446576480.00","0.0102","0.0707","0.0043","125.00","93036.77","0.00","63414080.18","64015.22","123121499.77","2025-07-02 00:00:00","2025-11-22 00:00:00"
"SJAU11","2368.24","0.00","0.00","20.13","2025-07-11 00:00:00","6742411.00","2608673.23","0.5930","1.433","0.000","0.00","-90.000","0.000","0.0086","11368378.00","-0.0009","0.0994","-0.0009","394.00","68353.40","0.00","3041640.99","2647.63","97740.22","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SMRE11","1.39","14.98","11.24","1.04","2025-11-10 00:00:00","78907350.00","76766841.42","0.7430","100.931","0.010","0.00","6.395","0.000","0.0014","106189776.00","-0.0016","-0.0352","-0.0016","1310.00","102246.95","0.00","2291897.37","10505.61","151388.79","2024-05-29 00:00:00","2025-11-22 00:00:00"
"SNCI11","1.23","14.72","12.00","1.00","2025-11-25 00:00:00","342300000.00","330948190.09","0.8320","97.979","0.002","0.00","-1.521","0.000","0.0919","411513897.00","0.0000","0.0000","0.0000","36811.00","241890.28","0.00","44872789.72","8291.50","37804979.81","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SNEL11","1.18","14.18","1.20","0.10","2025-11-25 00:00:00","324307349.00","323786631.25","1.0160","8.324","0.017","0.00","143.603","0.000","0.0163","319081982.00","-0.0033","0.0285","-0.0033","47242.00","38786.84","0.00","6119346.20","660398.17","5215286.45","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SNFF11","1.54","12.62","9.02","1.10","2025-11-25 00:00:00","287394990.00","285326413.15","0.8730","81.852","0.115","0.00","32.857","0.000","0.0007","329098028.00","0.0000","0.0000","0.0000","26509.00","184824.11","0.00","4424949.12","461737.78","225436.27","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SNLG11","59.15","111.55","1.58","0.84","2025-04-25 00:00:00","3592552.00","9593804.50","3.4800","0.408","0.002","0.00","-90.000","0.000","0.0000","1033450.00","0.1490","3.1644","0.1490","8169.00","54595.05","0.00","1912648.73","5855.91","7939201.23","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SNME11","1.59","14.22","1.35","0.15","2025-11-25 00:00:00","70176579.00","69906570.76","1.0210","9.263","0.002","0.00","0.025","0.000","0.0197","68717923.00","0.0805","0.2088","0.0403","4002.00","56692.28","0.00","1775016.93","15425.37","1356643.69","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SOFF11","0.87","4.08","4.69","1.00","2025-06-18 00:00:00","37064672.00","37221577.75","0.0000","0.000","0.000","0.00","200.000","0.000","0.0000","0.00","0.0000","0.2941","0.0000","302.00","17852.39","0.00","2465.81","98.00","159371.56","2025-07-02 00:00:00","2025-11-22 00:00:00"
"SOLR11","0.45","0.00","0.00","4.77","2023-04-10 00:00:00","66112042.00","64929956.93","1.0830","970.717","0.057","0.00","-3.942","0.000","0.0007","61041579.00","-0.0593","-0.0552","-0.0593","1.00","42567.80","0.00","1225829.67","3583.61","43744.60","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SPDE11","0.54","10.86","137.57","6.89","2025-11-07 00:00:00","224555060.00","223551242.73","1.8990","666.945","0.050","0.00","23.733","0.000","0.0069","120983880.00","-0.0012","-0.0087","-0.0051","120.00","158338.49","0.00","1844105.17","9035.70","840287.90","2025-07-02 00:00:00","2025-11-22 00:00:00"
"SPG211","0.36","0.60","0.07","0.04","2025-11-07 00:00:00","23565730.00","25563339.19","0.0000","0.000","0.002","0.00","200.000","0.000","0.0000","0.00","0.0055","-0.2814","0.0055","34.00","18000.00","0.00","456904.74","5118.54","2454513.93","2025-07-02 00:00:00","2025-11-22 00:00:00"
"SPGM11",NULL,NULL,"0.00","0.00",NULL,"48015000.00","47807016.40","1.3900","8.187","0.002","0.00","50.740","0.000","0.0270","36841408.00","0.0032","0.1184","0.0032","16.00","70000.00","0.00","1201341.76","7873.96","993358.16","2025-07-02 00:00:00","2025-11-22 00:00:00"
"SPMO11","0.30","0.00","0.00","0.43","2022-12-28 00:00:00","260640000.00","260657672.06","1.0680","134.802","0.004","0.00","0.809","0.000","0.0001","243991134.00","-0.0001","-0.0012","-0.0001","14.00","14674.54","0.00","6405.44","7893.48","24077.50","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SPTW11","1.17","14.17","5.10","0.42","2025-11-07 00:00:00","64728000.00","58438916.58","0.6160","58.452","0.465","0.00","2.061","0.000","0.0075","105096958.00","0.0109","0.0778","0.0037","18441.00","33116.78","0.00","7079152.11","835920.80","790068.69","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SPXS11","1.30","14.42","1.22","0.11","2025-11-14 00:00:00","170395498.00","142452432.67","0.8910","9.472","0.004","0.00","-0.545","0.000","0.0012","191235316.00","0.0000","0.0251","0.0000","19956.00","120751.08","0.00","28566699.94","74637.27","219854.61","2024-05-22 00:00:00","2025-11-22 00:00:00"
"SRVD11","6.67","0.00","0.00","0.20","2022-04-14 00:00:00","288858060.00","289044254.18","18.0720","0.166","0.000","0.00","-69.506","0.000","0.0116","15997050.00","-0.0014","-0.0056","-0.0014","106.00","140191.92","0.00","0.00","5846.36","186194.18","2024-05-22 00:00:00","2025-11-22 00:00:00"
"STRX11","0.63","7.45","10.58","0.89","2025-11-07 00:00:00","229060836.00","228107564.52","1.0000","141.961","1.383","0.00","-3.436","0.000","0.0067","229062238.00","0.0060","0.0705","-0.0002","111.00","29417.55","0.00","2479291.90","2231086.05","1526020.42","2025-07-02 00:00:00","2025-11-22 00:00:00"
"TCIN11",NULL,NULL,"0.00","0.00",NULL,"62920704.00","62941471.43","1.1440","127.549","0.026","0.00","-48.356","0.000","0.0008","54999177.00","0.0000","0.0000","0.0000","108.00","15517.02","0.00","20673.33","11093.56","41440.76","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TELM11","1.20","11.67","1.17","0.12","2025-11-19 00:00:00","21452146.00","26917110.66","1.0270","9.729","0.002","0.00","36.353","0.000","0.2861","20891845.00","0.0189","0.1024","0.0064","113.00","35925.40","35023.96","426340.73","4001.70","5977199.39","2025-07-02 00:00:00","2025-11-22 00:00:00"
"TEPP11","0.89","12.54","10.39","0.74","2025-11-14 00:00:00","349958845.00","490885993.66","0.8490","97.618","18.575","0.00","0.357","0.000","0.3582","412139177.00","0.0120","0.2499","0.0036","25357.00","314341.22","0.00","6742387.01","78422495.90","147627316.67","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TGAR11","1.15","14.08","12.25","1.00","2025-11-14 00:00:00","2050177536.00","2121421845.54","0.7930","109.671","3.021","0.00","-3.210","0.000","0.0236","2584732129.00","0.0015","0.0345","-0.0075","152622.00","210667.33","0.00","4564636.35","71198664.48","60961125.89","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TJKB11","1.13","14.27","36.65","2.90","2025-11-27 00:00:00","299162875.00","307852737.67","0.9800","262.240","20.303","0.00","14.468","0.000","0.0722","305417278.00","0.0069","0.0833","-0.0041","441.00","88971.06","0.00","7676655.49","23645487.47","22038349.16","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TMPS11","1.07","14.54","11.56","0.85","2025-11-12 00:00:00","77857325.00","76338047.62","0.8580","92.691","0.006","0.00","-1.262","0.000","0.0103","90741354.00","0.0041","0.1366","-0.0048","1922.00","78893.99","0","2230294.03","5955.92","936179.65","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TOPP11","1.21","15.52","10.76","0.84","2025-11-21 00:00:00","313852314.00","574621245.51","0.6470","107.132","0.544","0.00","9.968","0.000","0.5447","485119903.00","0.0038","0.2535","-0.0038","4643.00","271922.87","0.00","5127835.16","2464194.98","264221317.67","2024-11-21 00:00:00","2025-11-22 00:00:00"
"TORD11","0.45","5.79","0.13","0.01","2025-11-14 00:00:00","12910581.00","11579048.03","0.0630","34.930","0.025","0.00","-13.046","0.000","0.0049","204056173.00","-0.0021","-0.8440","-0.0024","48741.00","989992.98","0.00","2561148.71","146177.81","995939.74","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRBL11","0.96","11.43","7.18","0.60","2025-11-14 00:00:00","486014978.00","605697178.38","0.7290","86.154","18.619","0.00","-14.305","0.000","0.2132","666756474.00","0.0033","-0.0517","-0.0036","47554.00","342082.80","0.00","23113718.06","144094394.69","142176791.44","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRNT11","0.07","0.00","0.00","0.07","2024-06-20 00:00:00","367975047.00","385879656.53","0.5250","178.060","3.255","0.00","-11.455","0.000","0.0490","700767001.00","0.0018","0.0421","0.0043","525.00","88064.14","0.00","16461640.83","12810320.26","34366250.36","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRXB11","1.06","17.36","26.26","1.60","2025-11-14 00:00:00","566548065.00","975391287.08","1.4550","103.980","13.778","0.00","-6.222","0.000","1.0483","389512085.00","0.0054","0.0755","-0.0195","478.00","68018.06","0","9434954.90","51613601.20","408313763.98","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRXF11","0.92","13.22","13.31","0.93","2025-11-14 00:00:00","3270449035.00","4701081135.58","0.9950","101.133","4.552","0.00","57.457","0.000","0.4662","3286127053.00","0.0144","0.0981","0.0052","202626.00","2673157.51","0","99468101.03","147893586.74","1532049798.61","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRXY11","1.24","14.38","1.28","0.11","2025-11-14 00:00:00","142135572.00","140168369.31","4.4970","1.979","0.000","0.00","0.000","0.000","0.0942","31610732.00","0.0650","0.0884","0.0524","754.00","115287.81","0","4943910.02","4280.57","2976707.33","2025-07-02 00:00:00","2025-11-22 00:00:00"
"TSER11","1.01","11.06","10.73","0.98","2025-11-14 00:00:00","144093888.00","257529980.19","1.0690","90.764","1.274","0.00","5.385","0.000","0.9151","134829899.00","0.0073","0.0611","-0.0027","19.00","56608.84","0","9951229.06","1892891.38","123387321.25","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TSNC11","9.08","0.00","0.00","7.36","2024-05-22 00:00:00","88094387.00","82972520.47","1.0160","79.754","0.492","0.00","-1.881","0.000","0.0102","86674856.00","-0.0055","0.0118","-0.0018","103.00","570058.29","0.00","6004608.43","534925.84","882741.90","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TVRI11","1.13","13.26","12.34","1.05","2025-11-14 00:00:00","1481963942.00","1437699602.37","0.8930","104.213","4.921","0.00","2.570","0.000","0.0133","1659036455.00","0.0092","0.1079","-0.0007","60841.00","377203.72","0.00","80066985.36","78343215.02","22111711.73","2024-05-22 00:00:00","2025-11-22 00:00:00"
"URHF11","1.54","20.31","15.13","1.15","2025-11-14 00:00:00","8226067.00","6527857.59","0.7770","95.857","0.017","0.00","-1.546","0.000","0.0134","10584266.00","0.0129","0.1376","0.0009","1.00","10257.47","0.00","1677246.06","1928.49","141349.65","2025-07-02 00:00:00","2025-11-22 00:00:00"
"URPR11","1.08","22.55","7.33","0.35","2025-11-14 00:00:00","381351588.00","379990860.48","0.3250","100.150","8.028","0.00","-1.366","0.000","0.0044","1175151682.00","0.0066","0.0844","0.0026","67279.00","96034.03","0.00","10670878.71","94196544.28","5203288.19","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VCJR11","1.31","15.70","12.01","1.00","2025-11-13 00:00:00","1126530945.00","1070647918.15","0.8180","93.513","0.001","0.00","-1.812","0.000","0.0123","1376879249.00","0.0105","0.1182","-0.0002","27393.00","2012988.73","0","64816555.44","12793.29","16884472.59","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VCRI11","1.29","15.50","1.09","0.09","2025-11-14 00:00:00","143805641.00","140219881.10","0.7460","9.380","0.007","0.00","13.723","0.000","0.0117","192705395.00","0.0134","0.1003","0.0038","13852.00","160923.76","104499.81","5838036.02","151867.05","2252276.12","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VCRR11","0.74","9.16","6.20","0.50","2025-11-14 00:00:00","135340000.00","135810537.98","0.5350","126.427","0.031","0.00","-3.224","0.000","0.0303","252854083.00","0.0027","0.0258","-0.0011","3367.00","177118.20","0","7672527.54","61636.09","7663065.52","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VERE11","0.49","7.41","33.04","2.20","2025-11-10 00:00:00","279853923.00","279283390.62","0.8860","503.295","5.201","0.00","4.396","0.000","0.0067","315975021.00","0.0054","0.0577","0.0010","112.00","179178.70","0.00","2695381.75","3265281.37","2124849.37","2025-07-02 00:00:00","2025-11-22 00:00:00"
"VGHF11","0.98","14.80","1.06","0.07","2025-11-07 00:00:00","1179407250.00","1290021771.16","0.8400","8.527","0.168","0.00","-3.872","0.000","0.0883","1404572874.00","0.0146","0.1390","0.0052","391484.00","1014021.45","0.00","18398260.90","27597974.15","124071131.06","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VGII11","4.75","3.93","3.98","4.82","2025-01-17 00:00:00","52618100.00","45904313.60","1.0340","98.077","0.715","0.00","2.811","0.000","0.0005","50888763.00","0.0089","0.1223","0.0089","3.00","12000.00","0.00","6738859.59","370775.27","25073.19","2025-07-02 00:00:00","2025-11-22 00:00:00"
"VGIP11","0.86","16.17","12.25","0.65","2025-11-19 00:00:00","892766088.00","870594102.59","0.8510","88.994","0.016","0.00","-2.516","0.000","0.0011","1048993770.00","0.0000","0.0071","0.0000","84310.00","825210.42","0.00","10480890.23","186168.18","1157003.82","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VGIR11","1.39","16.72","1.56","0.13","2025-11-19 00:00:00","1363125008.00","1263072767.46","0.9540","9.775","0.101","0.00","0.524","0.000","0.0023","1428158791.00","0.0000","0.0111","0.0000","259612.00","1239173.56","0.00","101871725.72","14751362.90","3280498.18","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VGRI11","1.59","20.66","1.56","0.12","2025-11-07 00:00:00","264414107.00","547409060.70","0.7120","10.605","0.206","0.00","8.880","0.000","0.7842","371397539.00","0.0137","0.1180","0.0023","20129.00","344479.08","0.00","7537309.84","7210465.74","291232698.54","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VILG11","0.78","8.88","8.18","0.72","2025-11-14 00:00:00","1382309989.00","1666414243.55","0.8180","112.611","1.605","0.00","-0.846","0.000","0.1923","1688867015.00","0.0061","0.0517","-0.0002","143121.00","980956.12","0","43220753.48","24065022.36","324775450.03","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VINO11","1.00","12.70","0.64","0.05","2025-11-14 00:00:00","414131475.00","818353056.61","0.4900","10.200","0.761","0.00","-6.186","0.000","0.5119","844859941.00","-0.0131","0.0194","-0.0180","140883.00","431800.86","0","28294286.80","63045223.76","432515868.41","2024-05-22 00:00:00","2025-11-22 00:00:00"
