"ticker","source","title","tags","description","url","image_url","published_at","created_at","updated_at"
"CPTS11","Suno Notícias","CPTS11; MCCI11: 6 fundos imobiliários pagam rendimento hoje (19)","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), MGHT11, VGIP11, VGIR11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cpts11-mcci11-dezembro-cpf/","https://files.sunoresearch.com.br/n/uploads/2023/12/fundos-imobiliarios-fiis-predios-imoveis.jpg","2023-12-19 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","Cotistas do CPTS11 receberão R$ 0,85 em rendimentos em novembro","CPTS11, CPTS11, Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em novembro. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/fii-cpts11-rendimento-novembro-2022/","https://files.sunoresearch.com.br/n/uploads/2022/11/segunda-1.jpg","2022-11-11 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","Cotistas do fundo imobiliário CPTS11 receberão R$ 1,1000 em rendimentos, yield de 1,14%","Fundos Imobiliários (FIIs), CPTS11, Fundos Imobiliários (FIIs)","Veja os detalhes do pagamento de rendimentos do FII Capitania Securities II (CPTS11) em março","https://www.suno.com.br/noticias/fii-cpts11-rendimento-dividendos-marco-2022/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2022-03-14 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","CPTS11: gestora explica motivos para queda do rendimento do FII","CPTS11, CPTS11, Fundos Imobiliários (FIIs)","Em relatório gerencial divulgado nesta terça (13), o fundo imobiliário CPTS11 explicou os motivos para a queda dos rendimentos. Saiba mais.","https://www.suno.com.br/noticias/cpts11-gestora-motivos-queda-rendimento/","https://files.sunoresearch.com.br/n/uploads/2022/10/city-gce41cabfa_1280.jpg","2022-12-14 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","Dividendos hoje: 5 FIIs pagam proventos nesta sexta (21)","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpts11-marco-gss/","https://files.sunoresearch.com.br/n/uploads/2024/08/iStock-1483901514.jpg","2025-03-22 00:00:00","2025-03-22 00:00:00","2025-03-22 00:00:00"
"CPTS11","Suno Notícias","CPTS11 eleva resultado para R$ 26,2 milhões em janeiro; confira detalhes","CPTS11, CPTS11, Fundos Imobiliários (FIIs)","O fundo imobiliário CPTS11 indicou que elevou seu resultado para R$ 26,2 milhões em janeiro. Confira detalhes.","https://www.suno.com.br/noticias/cpts11-resultado-janeiro-2023/","https://files.sunoresearch.com.br/n/uploads/2023/02/anders-jilden-TZCehSn-T-o-unsplash-1.jpg","2023-02-27 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","IFIX tem maior queda desde novembro; CPTS11 é destaque de baixa","IFIX, CPTS11, Fechamento IFIX, GTWR11, HGBS11, RBRF11, RCRB11, SARE11, VGIP11","O IFIX teve sua maior queda diária desde novembro, com CPTS11 e VGIP11 sendo destaques de baixa. Clique e veja detalhes!","https://www.suno.com.br/noticias/ifix-fechamento-13-12-2022-cpts11-vgip11-lideram-queda/","https://files.sunoresearch.com.br/n/uploads/2022/12/terca-2-3.jpg","2022-12-13 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","CPTS11: 6 FIIs pagarão rendimentos nesta segunda (21); confira quais","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/fundo-imobiliario-fiis-cpts11-dividendos-3/","https://files.sunoresearch.com.br/n/uploads/2021/07/c22ab583-architecture-22039_1920.jpg","2022-11-21 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","CPTS11, MCCI11: 5 FIIs vão distribuir proventos nesta quarta-feira","Fundos Imobiliários (FIIs), CPTS11, Fundos Imobiliários (FIIs), MGHT11, VGIP11, VGIR11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cpts11-mcci11-abril-cpf/","https://files.sunoresearch.com.br/n/uploads/2023/03/shutterstock_2172822511-scaled.jpg","2024-04-17 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","CPTS11, VGIR11 e mais: FIIs que pagam dividendos hoje (17/4)","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/cpts11-gir11-pagamento-dividendos-17042025/","http://files.sunoresearch.com.br/n/uploads/2024/03/CPTS11-scaled.jpg","2025-04-18 00:00:00","2025-04-18 00:00:00","2025-04-18 00:00:00"
